id,temp,r,nrep
3,13,-0.0021860169993000306,0
3,13,0.004497223916851195,0
3,13,0.005114461087227797,0
3,18,0.09378369035201488,0
3,18,0.11582594974157351,0
3,18,0.06883823444716128,0
3,18,0.08454349343313478,0
3,18,0.09800287600270526,0
3,18,0.11090736978014562,0
3,18,0.1178192576238288,0
3,18,0.0795856464455966,0
3,18,0.06642270315559601,0
3,18,0.07331901285037312,0
3,18,0.11953080277108293,0
3,18,0.07117888728169793,0
3,18,0.1278458693741362,0
3,18,0.07734007351459135,0
3,18,0.07202365694927304,0
3,18,0.07122399020785056,0
3,18,0.10867691098211679,0
3,23,0.20563772221296778,0
3,23,0.18620315134065102,0
3,23,0.16683547620728922,0
3,23,0.19922458657867795,0
3,23,0.19141641162948997,0
3,23,0.17763001463707276,0
3,23,0.1922019971429214,0
3,23,0.13512561303145246,0
3,23,0.16247602101200834,0
3,23,0.14946817351938563,0
3,23,0.22404292217288907,0
3,23,0.21001402427462676,0
3,23,0.2074135445684967,0
3,23,0.19990534621311484,0
3,23,0.23365532529262809,0
3,23,0.1868143109361857,0
3,23,0.21151036872608994,0
3,25,0.16317397698697939,0
3,25,0.18715354662247893,0
3,25,0.12645190876552898,0
3,25,0.16640321533050217,0
3,25,0.16735443167578556,0
3,25,0.10362364130893174,0
3,25,0.17385883312216133,0
3,25,0.18703392578504602,0
3,25,0.16806068471193442,0
3,25,0.16675058759056455,0
3,25,0.14616562375008407,0
3,25,0.1650725443846673,0
3,25,0.18777798125071238,0
3,25,0.22179102313732796,0
3,25,0.20868016751220947,0
3,25,0.10447235544245372,0
3,25,0.15893337677381295,0
3,28,-0.1857736784260197,0
3,28,0.4460738158757064,0
3,28,0.3985841763711204,0
3,28,-0.5170375574269659,0
3,28,-0.10305503664429502,0
3,28,-1.258959189909909,0
3,28,-0.7250111010962268,0
3,28,0.0980394250256075,0
3,28,0.2523771721866864,0
3,28,-0.4946131822393499,0
3,28,0.2683457047998481,0
3,28,0.1231169534767615,0
3,28,0.29128505845907615,0
3,28,0.030063984177702723,0
3,28,0.4371848196753261,0
3,28,-0.04136314835691532,0
3,28,0.6186480884947377,0
4,15,0.033350043948734476,0
4,15,0.03722521126944255,0
4,15,0.05896688814633894,0
4,15,0.04031466328381281,0
4,15,0.04229648146827939,0
4,15,0.04984547959095625,0
4,15,0.05244377064454861,0
4,15,0.05112711869755804,0
4,15,0.04905018812485763,0
4,15,0.03674833327286489,0
4,15,0.040178477640132076,0
4,15,0.03253602918894237,0
4,15,0.03102577582862171,0
4,20,0.0452817348455973,0
4,20,0.044371863972806354,0
4,20,0.05881356012501574,0
4,20,0.06014733692286935,0
4,20,0.05978314508446631,0
4,20,0.0716908264252248,0
4,20,0.046307097345202025,0
4,20,0.054791400885684086,0
4,20,0.06206243584853929,0
4,20,0.06903370848669499,0
4,20,0.07276765229213941,0
4,20,0.05211307009297916,0
4,20,0.04500217771875868,0
4,20,0.048727705888139045,0
4,20,0.07369226414129847,0
4,20,0.047571566090915465,0
4,20,0.07818423393833497,0
4,20,0.05089996546439876,0
4,25,0.11737515077138892,0
4,25,0.11674110204134053,0
4,25,0.14643719370483124,0
4,25,0.14719901248405623,0
4,25,0.13178951207303702,0
4,25,0.11643305270540873,0
4,25,0.1421140936123317,0
4,25,0.13592306033049015,0
4,25,0.12499194734030133,0
4,25,0.13654594417864116,0
4,25,0.09129058092912451,0
4,25,0.11297647900152573,0
4,25,0.10266267106612313,0
4,25,0.1617923337470067,0
4,25,0.1506689439202032,0
4,25,0.1486070464199328,0
4,25,0.14265386194246774,0
4,25,0.16941392368576325,0
4,25,0.1322740951441253,0
4,30,0.15514654096982625,0
4,30,0.12884587942259798,0
4,30,0.1547609185866789,0
4,30,0.08915985291709719,0
4,30,0.1323357601591837,0
4,30,0.13336375228815997,0
4,30,0.06448904129794167,0
4,30,0.14039314525825697,0
4,30,0.15463164276004665,0
4,30,0.1341270093177796,0
4,30,0.1327111699709888,0
4,30,0.11046472634309729,0
4,30,0.13089768640723592,0
4,30,0.1554357533769631,0
4,30,0.1921940991679677,0
4,30,0.17802502348545168,0
4,30,0.06540625792624888,0
4,30,0.12426300649060308,0
4,30,0.10823033217409704,0
4,30,0.16285801001637118,0
4,30,0.1587521953204227,0
4,30,0.07959023052608083,0
5,13,0.1007237425679565,0
5,13,0.10334437304364981,0
5,13,0.1180474545626848,0
5,13,0.10543365369452282,0
5,13,0.10677388308377854,0
5,13,0.11187898769062266,0
5,13,0.11363611458508698,0
5,13,0.1127457122017561,0
5,13,0.11134116186772734,0
5,13,0.10302187832081791,0
5,13,0.10534155644590223,0
5,13,0.10017325488300524,0
5,13,0.09915192711712406,0
5,13,0.10029910112920527,0
5,13,0.09993804125905013,0
5,13,0.10566887306548244,0
5,13,0.10619814957256721,0
5,13,0.10605362900177234,0
5,13,0.11077889937508921,0
5,13,0.1007059910100008,0
5,13,0.10407277812923972,0
5,13,0.10695810946370607,0
5,13,0.10972448749472023,0
5,13,0.11120621122703944,0
5,13,0.10300994844959491,0
5,13,0.10018816576141218,0
5,13,0.10166654995561072,0
5,13,0.11157312069099146,0
5,13,0.10120776432179185,0
5,13,0.11335564838822816,0
5,13,0.10252855772396775,0
5,13,0.1013888603252424,0
5,13,0.10121743318181806,0
5,13,0.10924633683461947,0
5,13,0.10945230904296945,0
5,13,0.10528605728365177,0
5,13,0.10113414618006265,0
5,13,0.1080775044334598,0
5,13,0.10640364073804616,0
5,13,0.10344820626503054,0
5,13,0.10657204924312358,0
5,13,0.09433640034291446,0
5,13,0.1001995956825841,0
5,13,0.0974110613816662,0
5,13,0.11339789123345878,0
5,13,0.11039047105763289,0
5,13,0.1098329978197665,0
5,13,0.10822344107611988,0
5,13,0.11545853315202713,0
5,13,0.10541707354106485,0
5,18,0.2251734107587921,0
5,18,0.2072145581058745,0
5,18,0.22491009663849235,0
5,18,0.18011579098504582,0
5,18,0.20959754964439734,0
5,18,0.21029949241262363,0
5,18,0.16326984701893313,0
5,18,0.21509936531174206,0
5,18,0.2248218233637725,0
5,18,0.21082066639551483,0
5,18,0.20985389032550764,0
5,18,0.19466337496727906,0
5,18,0.20861559127924814,0
5,18,0.22537089335807348,0
5,18,0.25047055538141205,0
5,18,0.24079550055614055,0
5,18,0.1638961490702711,0
5,18,0.2040852398731392,0
5,18,0.1931376659816873,0
5,18,0.23043902493719404,0
5,18,0.22763545587060174,0
5,18,0.1735813759416936,0
5,18,0.19802099269776774,0
5,18,0.12978174805730047,0
5,18,0.16130357809392476,0
5,18,0.20989268130358094,0
5,18,0.21900406935078984,0
5,18,0.1749052075241083,0
5,23,0.3311121270617262,0
5,23,0.3193452764472137,0
5,23,0.33297073939050065,0
5,23,0.3118058575717945,0
5,23,0.344791957154092,0
5,23,0.3060186261131417,0
5,23,0.35949463246298385,0
5,23,0.3236731183196266,0
5,23,0.2831215972330284,0
5,23,0.33764106459210774,0
5,23,0.32713143559012253,0
5,23,0.2974099403909668,0
5,23,0.3008246995265883,0
5,23,0.23861147432040264,0
5,23,0.23237230012527738,0
5,23,0.3082637732294194,0
5,23,0.3487682845335062,0
5,23,0.33202593097408906,0
5,23,0.2814449477322269,0
5,23,0.35538694563485684,0
5,23,0.2675745324133087,0
5,23,0.3318138347215245,0
5,23,0.30614112510522257,0
5,23,0.2803222359437042,0
5,23,0.325400205087602,0
5,23,0.3267022674076597,0
5,23,0.27096914125005206,0
5,23,0.2990598848623814,0
5,23,0.28977796731978306,0
5,23,0.3681407932768346,0
5,23,0.2939882998021684,0
5,28,0.2766055575306373,0
5,28,0.4743610732892462,0
5,28,0.3188413247265678,0
5,28,0.4800461281881115,0
5,28,0.37528166499553084,0
5,28,0.20577630452145193,0
5,28,0.30403443804458385,0
5,28,0.2862011860230117,0
5,28,0.3988017932042914,0
5,28,0.39634732884065016,0
5,28,0.40639723965612773,0
5,28,0.4080101936025813,0
5,28,0.2348482245625882,0
5,28,0.40225443933407695,0
5,28,0.43895897927825356,0
5,28,0.41762909607038434,0
5,28,0.2630687082764632,0
5,28,0.24042894612259108,0
5,28,0.3385808868040093,0
5,28,0.40764747764098697,0
5,28,0.4194303732795114,0
5,28,0.47128507544856235,0
5,28,0.2902893501336786,0
5,28,0.4389812577469115,0
5,28,0.34675296172378567,0
5,28,0.2987717030465089,0
6,22,0.06055302529514979,0
6,22,0.07490680955937698,0
6,22,0.1554389036875048,0
6,22,0.08635027097379919,0
6,22,0.0936910096610665,0
6,22,0.12165281917698711,0
6,22,0.1312769995419582,0
6,22,0.12640006483589133,0
6,22,0.1187070258249017,0
6,22,0.0731404332156629,0
6,22,0.08584583356826261,0
6,22,0.057537880068383764,0
6,22,0.051943837508588976,0
6,22,0.058227168346594825,0
6,22,0.05624956199165628,0
6,24,0.10741323839289463,0
6,24,0.11058889743540322,0
6,24,0.10972177401063407,0
6,24,0.13807339625053522,0
6,24,0.07763594606000482,0
6,24,0.09783666877543828,0
6,24,0.11514865678223639,0
6,24,0.13174692496832138,0
6,24,0.1406372673622367,0
6,24,0.09145969069756942,0
6,24,0.07452899456847306,0
6,24,0.08339929973366439,0
6,24,0.14283872414594873,0
6,24,0.08064658593075111,0
6,24,0.15353389032936898,0
6,24,0.08857134634380656,0
6,24,0.0817331619514544,0
6,24,0.08070459909090834,0
6,26,0.1393953228413854,0
6,26,0.14066502080676038,0
6,26,0.11498252012172837,0
6,26,0.08938842117568122,0
6,26,0.13219015602055284,0
6,26,0.12187176721748355,0
6,26,0.10365324556716887,0
6,26,0.12290990696440192,0
6,26,0.047484301548540844,0
6,26,0.08362746500254287,0
6,26,0.06643778511020522,0
6,26,0.1649872229116778,0
6,26,0.1464482398670053,0
6,26,0.1430117440332213,0
6,26,0.13308976990411286,0
6,26,0.1776898728096054,0
6,26,0.11579015857354215,0
6,26,0.14842563713768486,0
6,26,0.1162654519904423,0
6,28,0.16868030345814153,0
6,28,0.08638009039157638,0
6,28,0.14054668553903338,0
6,28,0.14183635927195157,0
6,28,0.05542917470053656,0
6,28,0.15065512666944295,0
6,28,0.16851811968921043,0
6,28,0.14279390798737399,0
6,28,0.14101765818533854,0
6,28,0.1131082479972391,0
6,28,0.13874254142974624,0
6,28,0.16952692151926968,0
6,28,0.2156423261959487,0
6,28,0.19786642673875332,0
6,28,0.0565798743601746,0
6,28,0.1304189636769456,0
6,28,0.11030507530017301,0
6,28,0.17883855840539511,0
6,28,0.17368758378570873,0
6,28,0.07437446283494342,0
6,30,0.11034059891869194,0
6,30,-0.008600957188549557,0
6,30,0.04634184787410635,0
6,30,0.1310330483125216,0
6,30,0.14691427147584596,0
6,30,0.07004959813634612,0
6,30,0.1485574199258215,0
6,30,0.13361350470146796,0
6,30,0.15091785994380624,0
6,30,0.12403843315460922,0
6,30,0.16593082151653632,0
6,30,0.11668864185232514,0
6,30,0.1846032378312546,0
6,30,0.13910986937579972,0
6,30,0.08760938609531091,0
6,30,0.15684917888116914,0
6,30,0.14350193670139905,0
6,30,0.10575560005211576,0
7,20,0.028190556432388422,0
7,20,0.028390137703360345,0
7,20,0.02950989103142026,0
7,20,0.02854925257727555,0
7,20,0.028651321406659373,0
7,20,0.029040114590333625,0
7,20,0.029173933387798143,0
7,20,0.029106122362554457,0
7,20,0.028999154995957174,0
7,20,0.028365577236991086,0
7,20,0.028542238659783864,0
7,20,0.028148632539326812,0
7,20,0.028070850534010112,0
7,20,0.028158216703899654,0
7,20,0.02813071920341231,0
7,20,0.028567166350868877,0
7,20,0.028607474848751095,0
7,20,0.028596468489988057,0
7,20,0.02895633436025848,0
7,20,0.02818920451401176,0
7,20,0.028445611381970447,0
7,20,0.0286653516697558,0
7,20,0.028876032743848305,0
7,20,0.028988877461357473,0
7,20,0.02836466868506692,0
7,20,0.028149768117994373,0
7,20,0.028262358503857492,0
7,20,0.029016820453636002,0
7,20,0.028227418430943545,0
7,23,0.06115257371860673,0
7,23,0.06032800705965048,0
7,23,0.06024121029167013,0
7,23,0.06022815478938506,0
7,23,0.06083961787447084,0
7,23,0.06085530425051991,0
7,23,0.06053801196951122,0
7,23,0.060221811840304694,0
7,23,0.0607506022508107,0
7,23,0.060623124589666566,0
7,23,0.06039804540590921,0
7,23,0.06063595019930424,0
7,23,0.05970411094103418,0
7,23,0.06015063859485701,0
7,23,0.05993827014951991,0
7,23,0.061155790837852955,0
7,23,0.06092675254092208,0
7,23,0.06088429664400027,0
7,23,0.06076171645439401,0
7,23,0.06131272465089544,0
7,23,0.06054798987040759,0
7,23,0.06095118212814059,0
7,23,0.060553861842699,0
7,23,0.060945356586639673,0
7,23,0.05995433078714387,0
7,23,0.06060658296562313,0
7,23,0.06062211269385385,0
7,23,0.059581632408549995,0
7,23,0.06072830471553911,0
7,27,0.08791240034902825,0
7,27,0.08763060572856557,0
7,27,0.08761114788687879,0
7,27,0.08730541561634506,0
7,27,0.08758622523151888,0
7,27,0.08792345121939577,0
7,27,0.0884286201671937,0
7,27,0.0882338949449407,0
7,27,0.08668617830874305,0
7,27,0.08749504500563174,0
7,27,0.08727470839796975,0
7,27,0.08802545509079233,0
7,27,0.08796902899094555,0
7,27,0.0868811082589261,0
7,27,0.087372992789872,0
7,27,0.08599957400114502,0
7,27,0.08663399886700417,0
7,27,0.0876119286144264,0
7,27,0.08779530918379452,0
7,27,0.08690775238691986,0
7,27,0.08781428262779276,0
7,27,0.0876417251582422,0
7,27,0.08784153864138855,0
7,27,0.08753116175554043,0
7,30,0.0799988470252756,0
7,30,0.07917814403087209,0
7,30,0.08031005396385424,0
7,30,0.07955183115626333,0
7,30,0.07869348976825517,0
7,30,0.07984748631468615,0
7,30,0.07962503227835666,0
7,30,0.07899592666753526,0
7,30,0.07906820580818509,0
7,30,0.07775135789113892,0
7,30,0.07761929523861272,0
7,30,0.07922566635902231,0
7,30,0.08008301270563893,0
7,30,0.079728632534250915,0
7,30,0.07865800065166574,0
7,30,0.08022310783904606,0
7,30,0.07836440990049108,0
7,30,0.07972414315908226,0
7,30,0.07918073692879736,0
7,30,0.07863423656171124,0
7,30,0.0795883878627422,0
7,30,0.07961594820941044,0
7,30,0.07843626252605482,0
7,30,0.07903085052710408,0
7,30,0.07883438307598487,0
7,30,0.0804930645507581,0
7,30,0.0789235018693142,0
7,30,0.07878680520460535,0
7,30,0.08081819452675204,0
7,30,0.07922066054444435,0
7,30,0.08087659269467708,0
7,30,0.07980042846707791,0
7,30,0.07805923112048162,0
7,30,0.07906856086022247,0
7,30,0.07888537366770951,0
7,30,0.0800420325362009,0
7,30,0.08001681972390202,0
7,30,0.0801200546776315,0
7,30,0.08013662330486483,0
7,30,0.0783578644492124,0
7,30,0.08007749889704699,0
7,30,0.08045453622129498,0
7,30,0.08023543084350115,0
7,30,0.07864775163168754,0
7,30,0.07841519088151633,0
7,30,0.07942342978440281,0
7,30,0.08013289740458575,0
7,30,0.08025393396982262,0
7,30,0.08078659718219991,0
7,30,0.07892736821279075,0
7,33,0.04506258427527935,0
7,33,0.035036352132105986,0
7,33,0.029820260555401563,0
7,33,0.03393951912684492,0
7,33,0.03940358997818325,0
7,33,0.03828673014945757,0
7,33,0.02424758675499152,0
7,33,0.03028805549035624,0
7,33,0.03869608338104678,0
7,33,0.026153932523459263,0
7,33,0.03455876262253586,0
7,33,0.029353299851499808,0
7,33,0.033035595630501895,0
7,33,0.04227709036744233,0
7,33,0.023980714351918946,0
7,33,0.03628972413784206,0
7,33,0.044899017746785765,0
7,33,0.028454598703712777,0
7,33,0.028452773461239225,0
7,33,0.02010198130702579,0
7,33,0.03619706649457898,0
7,33,0.02028961338760915,0
7,33,0.037567411766663006,0
7,33,0.030859877042345763,0
7,33,0.030689120350411436,0
7,33,0.03020812847535677,0
7,33,0.031712090124694385,0
7,33,0.030551161759485898,0
7,33,0.033463671651861676,0
7,33,0.025004372018165084,0
7,33,0.032491552357568246,0
7,33,0.0464093655642508,0
7,33,0.027737218017834624,0
7,33,0.043032841329959895,0
7,33,0.03698597786170432,0
7,33,0.021661168941425387,0
7,33,0.033702955018848846,0
7,33,0.026602385579500176,0
7,33,0.024654682422542304,0
7,33,0.017863834822433457,0
7,33,0.028540865333674458,0
7,33,0.023019428581838468,0
7,33,0.048076973068430444,0
7,33,0.03204438440627376,0
7,33,0.02789763064675799,0
7,33,0.036993355780832515,0
