a_est_nls,a_se_nls,Tmin_est_nls,Tmin_se_nls,Tmax_est_nls,Tmax_se_nls,Topt_est,Topt_se_delta,a_est_boot,a_se_boot,Tmin_est_boot,Tmin_se_boot,Tmax_est_boot,Tmax_se_boot,starting_a,starting_Tmin,starting_Tmax,which_signif,id
4.132029203865412e-5,3.0551127704162755e-5,-1.2709574431445054,19.3993951962009,37.52830690210007,0.18380323126345677,29.898194943551637,1.8492963481190787,4.035951241689982e-5,1.9919496274287937e-5,-46.88776507211432,379.74225213819386,37.78610365891074,0.47975787703375855,5e-5,3,37.5,Tmax,26
7.956633340286894e-5,2.1850558141096498e-5,12.30051252416073,1.8714316182018316,35.43747108304526,2.266494518629133,29.898582377418144,1.5674350619305895,7.867937496423129e-5,1.3861605584021143e-5,12.084944433360482,1.2555099796066935,35.846666123592165,1.7557177870612664,8e-5,12.5,35.5,"Tmin,Tmax",28
3.1588733109329535e-4,3.4823609627613156e-5,12.677691479969521,0.8306679621831664,28.410187132942557,0.1659194862501108,24.439882003535267,0.17431883209745527,3.159427475724067e-4,2.2032514268832077e-5,12.64001403011883,0.5313499316751897,28.41216460760473,0.11084286455845488,8e-5,4.5,33.5,Tmax,3
1.3979968653150438e-4,3.591240849709561e-5,5.862256951513709,3.4550070455817665,33.31687836006119,1.0037878694913516,27.310211053039573,0.5195982069826034,1.3939514643607635e-4,2.257815910279115e-5,5.477689751884311,2.516183725267958,33.41268416391269,0.7190917833346311,1.4000000000000001e-4,6,33.5,Tmax,31
1.365292436455117e-4,1.88634336260452e-5,16.36872941227674,1.3297712011929395,38.958433021526616,0.5079143324576693,33.33625390617889,0.3167106245557603,1.3694919407414286e-4,1.3140261996479722e-5,16.305455289842868,0.937532223603396,38.976743223289404,0.3632994900060008,1.3000000000000002e-4,16,39,all,32
1.581870465678777e-4,7.597498585201402e-6,17.950119342285344,0.10631127564940109,25.563213590400046,0.0745590724104674,23.365128476420914,0.05389982354717224,1.5824831463940112e-4,3.750245582082554e-6,17.95041865104848,0.05281160823339218,25.56376570747086,0.03758079765220867,1.6e-4,18,25.5,all,33
2.614974316216383e-4,2.0999081806096385e-5,18.90691189848949,0.4238924128281681,30.05215397140518,0.03238744778830208,26.95374416759438,0.09564259492665432,2.611738394815023e-4,1.066739609701826e-5,18.895486065933007,0.21988840350904892,30.05401805726601,0.016663017431560942,2.7e-4,19,30,"Tmin,Tmax",34
5.496397307823498e-5,2.6891925438514745e-5,12.910419191612466,5.609979077654748,37.90416167528621,1.594403406299726,31.941370148374222,1.0038789086811946,5.362798836765057e-5,1.6624150351909212e-5,10.992795590189568,9.882164614394073,38.4842313238723,2.3579251439592808,6e-5,13.5,37.5,Tmax,35
6.194272350033584e-5,1.1446794260535968e-5,5.840897658362607,2.516531392797643,30.05800624705872,0.06717119784303278,24.70878455551685,0.3186866638635609,6.17588055010985e-5,7.354148703742328e-6,5.633046498124779,1.7402813414771805,30.0668146983452,0.05050389518946427,6e-5,5.5,30,"a,Tmax",36
6e-5,4.445593961426763e-5,9,4.8575090890520025,46,17.506176109763533,37.82154299100415,13.38702500442637,6e-5,0,9,0,46,0,6e-5,9,46,none,37
9.997613677027915e-5,8.537988265901185e-6,13.118218216933663,0.47255472017003913,25.547108556633958,0.12647680922681998,22.29626455859862,0.10562476022459338,9.971899866251458e-5,5.496881556487078e-6,13.095375344117217,0.3065878719401895,25.555064190031377,0.08069073793280777,1e-4,13,25.5,all,38
5.2680008022552475e-5,1.1991408519331215e-5,3.84815127164137,3.1777096616410283,28.073353164089532,0.10303812517929213,22.87883156606687,0.3751298487972911,5.2124793311386056e-5,8.823228935030249e-6,3.378451097566744,2.582923274960182,28.132054924161135,0.05086894101431283,5e-5,3,28,"a,Tmax",39
1.13851542162743e-4,7.935141561202511e-5,10.794764089450672,5.198168719102499,34.1854139938,4.659117822315121,28.678072797964926,3.205079546169786,1.1094740917488749e-4,3.69484346643304e-5,9.749519520287288,3.6054927881295336,36.54026334403297,10.98790958800727,8e-5,4.5,33.5,none,4
1.7624940039501986e-4,2.0476834913522804e-5,9.075209784877417,0.9675768542734529,33.31471145443445,0.7059404247862306,27.736795114945163,0.5009993735053816,1.764723232124483e-4,1.3062154276827932e-5,9.029244818688088,0.6178383389675147,33.33518270163327,0.462441502826846,1.6999999999999999e-4,9,33.5,all,40
6.847055762303951e-5,3.2021208282624814e-5,8.164399450396424,6.4599415431021585,34.18537306891904,0.9591566684270382,28.30234578335411,0.7797916665520911,6.742924327356916e-5,1.934135524180327e-5,6.282863545352558,8.683847866916357,34.43293980810994,1.0087683793723794,NA,NA,NA,all,41
1.0019652112551297e-4,1.49851058897019e-5,7.493892681715221,1.3035028220555631,42.25620297873914,2.2815630794734485,34.64522794687587,1.6865943456317118,9.980515322298332e-5,9.514045451204582e-6,7.4025959501201335,0.8177779415434707,42.46752755300759,1.512888469047841,1.5e-4,10.5,37.5,all,43
1.2386170477625297e-4,7.028208286042958e-6,14.355755336181447,0.5306172693254453,34.112922719532634,0.15656208025077636,29.19395287902762,0.12100820323118536,1.2405123105793615e-4,5.125952169169746e-6,14.355767477299972,0.3851623707395636,34.11593287787878,0.11251081859314982,1.3000000000000002e-4,14.5,34,all,45
1.1916215332783138e-5,3.527535588906136e-6,14.854036657238229,3.5086765457731186,36.079924646103166,0.14982296576935683,30.820924325615415,0.5882808228787145,1.1486424746080831e-5,2.467669931818535e-6,13.858637822399185,3.496715766562562,36.14292847014218,0.18317775546405535,1e-5,12.5,36,all,46
7.698275026231506e-5,2.624375335125416e-5,17.92453172646955,1.2925593038942331,38.44744088974011,3.966584401331852,33.212841374804874,2.9313115548133277,7.530523945798968e-5,1.7471362268694842e-5,17.740003141848266,0.9059817672081617,39.98908128142917,5.561718140151549,8e-5,18,38,"Tmin,Tmax",47
3.088681284202299e-5,1.227040719768319e-5,2.58920187634486,6.377001492877904,29.1014504982579,0.7970361842923565,23.55513854771967,0.4123496694913583,3.0389395594769683e-5,7.8829865677536e-6,0.8946470407982914,6.405208887488717,29.214690317095577,0.5984288397258422,1e-4,14.5,27.5,Tmax,48
8.423927966646391e-5,2.4476037324941878e-5,5.387738376749772,3.6959180596982124,49.52047965646065,5.184222772675854,40.19386120417237,3.8042387694517146,8.258660225942419e-5,1.709636462353585e-5,4.761216661783109,2.778763706547412,50.95569031985474,5.371693803720687,9e-5,6,48,"a,Tmax",49
2.4e-4,1.1586476081109547e-5,5.5,0.7799053764113181,33,2.5644117884584405e-5,27.01233941312279,0.0964243073969993,2.4e-4,0,5.5,0,33,0,8e-5,4.5,33.5,all,5
