study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169228711334e-5,8.497648459829248e-6,3.351749728156216,1.3122704203458775,33.51246943404082,0.44863380027519967,27.167185923041494,0.3444136561155612,8e-5,4,33.5
2,3.5604091428687815e-5,4.6824280970298e-6,10.701335184699651,0.8395000115969121,36.09449498983004,1.3899374604163577,30.176374652599964,1.0267441693708275,4e-5,12,35.5
3,3.1036469770807945e-4,2.5145710109884835e-5,12.691532656441913,0.1280395910843255,28.49551692852196,0.7178623101844325,24.508976856801166,0.5583259721543129,3.2e-4,13,28.5
4,8.133105661499271e-5,2.0377825708145173e-5,8.794887852870401,1.7039167874808805,37.215805365381755,3.1196022018135245,30.79862284719087,2.309927040808886,1.1e-4,11,34.5
5,2.437588940463314e-4,1.613266452741505e-5,5.526272852844975,0.39449733606101994,33.00048187959836,0.8448420479366312,27.015973858425088,0.6372296076826228,2.6000000000000003e-4,6,32.5
6,1.4087452783476532e-4,6.983526925970932e-5,13.569267480283495,4.1257803797771375,33.596783739998486,2.1821261972701453,28.655294429848492,1.1723184644023035,1.5e-4,14,33.5
7,1.1695445807247696e-4,1.5625920111460935e-6,16.42454868487111,0.08577672483032074,33.26082429841591,0.019009099937471116,28.903014147541477,0.01858728335857781,1e-4,15,33.5
9,8.951631221599214e-5,5.1447211489315065e-5,-1.9663451935746035,8.591299911762311,38.44717584036755,6.226243797693495,30.56723367057855,4.288791312941245,8e-5,-4,39.5
11,3.2532035505506313e-4,7.010186186470758e-5,14.010834100813113,1.4561086932993141,30.087719958711823,0.5359286130722349,25.988312922318762,0.44971204225051703,1.6e-4,8,30.5
12,2e-5,1.4245147373736055e-5,-3,13.4733260462454,30.5,2.552863360169062,24.117566071606575,1.440765604913478,2e-5,-3,30.5
16,8.865663924434273e-5,7.68961381977064e-6,12.848483310224694,0.522742490821241,34.489890370949865,0.7204321615367391,29.23855871047862,0.5077365086040343,9e-5,13,34.5
17,5.826759792932049e-4,1.7542024052066825e-5,17.678839907542518,0.12702685443438533,30.226047418287077,0.03790315033242973,26.817930155036134,0.03481006276580756,4.8000000000000007e-4,17,30.5
