study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169268893312e-5,8.497648003584971e-6,3.3517497897302637,1.3122703282533703,33.512469424455716,0.4486337982508303,27.16718592236763,0.3444136583368454,8e-5,4,33.5
2,3.5604091611161114e-5,4.6824280354024495e-6,10.70133522034233,0.8394999906569915,36.09449495634555,1.3899374381944964,30.176374631276722,1.0267441541514786,4e-5,12,35.5
3,3.10364697590263e-4,2.5145710094200065e-5,12.691532656179225,0.128039590519624,28.49551693085709,0.7178623140461199,24.50897685857806,0.5583259752304027,3.2e-4,13,28.5
4,8.133105564597541e-5,2.0377826324261062e-5,8.79488781169589,1.7039169037727468,37.215805560720334,3.119602344319145,30.798622997027046,2.3099271406224635,1.1e-4,11,34.5
5,2.4375889306724576e-4,1.6132666396163885e-5,5.526272828071904,0.3944973864218863,33.0004819198365,0.8448421152545625,27.015973887466266,0.6372296544081896,2.6000000000000003e-4,6,32.5
6,1.4087453799368224e-4,6.983526587090966e-5,13.569268075336192,4.125779565473751,33.596783449305484,2.182125875574848,28.655294301907258,1.172318314010319,1.5e-4,14,33.5
7,1.1695445753944857e-4,1.5625920069863731e-6,16.424548659547767,0.08577672567307724,33.260824301167474,0.019009099849798438,28.903014144884963,0.018587283406554713,1e-4,15,33.5
9,8.95163309517204e-5,5.1447190438319266e-5,-1.9663420203585358,8.59129340249578,38.44717379021211,6.226239224602915,30.567232328567872,4.288788215210704,8e-5,-4,39.5
11,3.2532034487225975e-4,7.010186387042365e-5,14.01083389765401,1.4561088040137564,30.087719982724344,0.5359286968378003,25.98831290395164,0.4497120956152247,1.6e-4,8,30.5
12,2e-5,1.4245146537342585e-5,-3,13.473325330222941,30.5,2.552863214213562,24.117566071606575,1.440765585387902,2e-5,-3,30.5
16,8.865663882277984e-5,7.68961396494743e-6,12.848483281560048,0.5227424983418909,34.48989040497928,0.7204321684553859,29.238558732642595,0.5077365129907354,9e-5,13,34.5
17,5.826759792935466e-4,1.7542023752489212e-5,17.678839907545854,0.1270268527849763,30.226047418287315,0.03790315026628688,26.817930155037025,0.03481006267742109,4.8000000000000007e-4,17,30.5
18,1.3372904232734006e-4,5.215124273081883e-6,16.190606676919597,0.31759812846542346,39.02732174492372,0.19922727056245337,33.359702893633035,0.13159461700362216,1.5e-4,17,38.5
19,3.199763271120231e-4,6.203807232114058e-5,19.113797687298128,0.6940700649936674,28.98537894219883,0.6215427647397911,26.197416957937186,0.41404321340366135,2e-4,18,30.5
20,9.201602127465738e-5,1.422099966936022e-5,8.428229830992661,1.084957784447536,28.183685859872817,0.6056086632504626,23.573238289581923,0.4002148247996321,5e-5,4,30.5
22,1.6643592774047718e-4,3.4874508777383316e-6,8.747806809070124,0.1136279697996977,33.69044954334054,0.22270483631973292,27.989162934622264,0.17090527749098963,1.7e-4,9,33.5
23,7.334487588357438e-5,5.928499963859362e-6,8.97427346532319,0.8810722627364558,34.07733693367585,0.2681265140208752,28.328202064257606,0.18775980475813517,6e-5,6,34.5
