study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169296202133e-5,8.49764811910334e-6,3.351749834573409,1.3122703569021665,33.512469419872836,0.44863378841087315,27.167185923793408,0.3444136503204092,8e-5,4,33.5
2,3.56040919746996e-5,4.682428143728905e-6,10.701335281731597,0.839500004586381,36.094494863207125,1.3899373761807823,30.1763745664387,1.0267441028433992,4e-5,12,35.5
3,3.103646979808161e-4,2.514570983094861e-5,12.691532657186345,0.1280395898609039,28.49551692467072,0.717862309120361,24.508976853925915,0.5583259713885026,3.2e-4,13,28.5
4,8.133105193147923e-5,2.0377825371483363e-5,8.794887464049467,1.7039169040370044,37.21580600806321,3.1196025979295694,30.798623305877573,2.3099273487312693,1.1e-4,11,34.5
5,2.437588938413443e-4,1.613266571515402e-5,5.526272848283257,0.3944973650085417,33.00048188836662,0.844842090037834,27.015973864856967,0.6372296369101071,2.6000000000000003e-4,6,32.5
6,1.408745377914812e-4,6.983526238893222e-5,13.56926806741407,4.125779466315803,33.59678345855664,2.1821257192633636,28.655294307834147,1.1723182245526094,1.5e-4,14,33.5
7,1.1695445755064919e-4,1.5625920278252876e-6,16.42454866048787,0.08577672712768449,33.26082430108324,0.019009099779502697,28.903014144997478,0.01858728349328911,1e-4,15,33.5
9,8.951633279425154e-5,5.144720703200635e-5,-1.96634170190625,8.59129446234707,38.44717359297932,6.226241562912884,30.56723220069791,4.288789888667005,8e-5,-4,39.5
11,3.253203488978797e-4,7.010186138139008e-5,14.010833974896249,1.4561087278359566,30.087719971654387,0.5359286591651704,25.988312909423872,0.44971207002900077,1.6e-4,8,30.5
12,2e-5,1.4245147370467316e-5,-3,13.473326043502418,30.5,2.5528633595679184,24.117566071606575,1.4407656048065425,2e-5,-3,30.5
