study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169159468186e-5,8.497647752946015e-6,3.3517496080548184,1.31227032276924,33.512469444478114,0.4486338474560647,27.167185917754686,0.3444136922587447,8e-5,4,33.5
2,3.5604091642516655e-5,4.682427995596553e-6,10.701335225296821,0.8394999880357422,36.094494941840196,1.3899374318055868,30.176374620504543,1.0267441491806721,4e-5,12,35.5
3,3.103646980899894e-4,2.5145709783650553e-5,12.691532657394264,0.12803959087813266,28.495516921798732,0.7178623043259137,24.508976851720032,0.558325967591272,3.2e-4,13,28.5
4,8.133105061967363e-5,2.0377824811262555e-5,8.794887339643308,1.7039169059532189,37.21580615360324,3.1196026342687495,30.798623404830515,2.3099273807032477,1.1e-4,11,34.5
5,2.4375889324300694e-4,1.6132665583329663e-5,5.526272832203696,0.3944973651283038,33.0004819125191,0.8448420855457346,27.01597388213886,0.6372296340068105,2.6000000000000003e-4,6,32.5
6,1.4087453088274578e-4,6.983526819347277e-5,13.569267666849093,4.125780148970195,33.59678365925334,2.182126094512031,28.655294397894483,1.172318413639322,1.5e-4,14,33.5
7,1.1695445793476761e-4,1.5625920201609614e-6,16.42454867941425,0.08577672522742262,33.26082429929006,0.01900909996236149,28.90301414718714,0.01858728337911649,1e-4,15,33.5
9,8.951633818610488e-5,5.144719533933747e-5,-1.966340783501643,8.59129226734278,38.447173008325684,6.226239376795231,30.56723181925488,4.288788367770592,8e-5,-4,39.5
11,3.253203530562637e-4,7.010186256492767e-5,14.010834058300377,1.4561087314703722,30.087719961301534,0.5359286227392525,25.988312916578856,0.4497120496532779,1.6e-4,8,30.5
12,2e-5,1.4245146027091618e-5,-3,13.473324869494174,30.5,2.552863146584023,24.117566071606575,1.4407655786280915,2e-5,-3,30.5
16,8.865663949624459e-5,7.68961353247203e-6,12.848483323866802,0.5227424721417595,34.48989034702163,0.7204321264539708,29.23855869384056,0.5077364850005615,9e-5,13,34.5
