study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169258882663e-5,8.497648382227908e-6,3.3517497621073113,1.3122703890116787,33.512469423774675,0.44863378884199434,27.167185918688535,0.3444136505487876,8e-5,4,33.5
2,3.5604091959411894e-5,4.68242801222124e-6,10.701335282228353,0.8395000048212774,36.09449487373403,1.3899373262727317,30.17637457485542,1.0267440636842258,4e-5,12,35.5
3,3.103646978690888e-4,2.5145710289831865e-5,12.691532656948501,0.12803959826735953,28.495516927394036,0.7178622823249107,24.50897685601037,0.5583259503025525,3.2e-4,13,28.5
4,8.133104510511453e-5,2.037782644589562e-5,8.794886915428608,1.7039171325014064,37.21580695848638,3.1196033875768223,30.798623987772498,2.309927951485844,1.1e-4,11,34.5
5,2.4375889400603422e-4,1.6132663605954283e-5,5.526272852673093,0.394497312834563,33.00048188312291,0.8448420116171146,27.01597386121615,0.6372295820917283,2.6000000000000003e-4,6,32.5
6,1.4087453642615936e-4,6.983526317429853e-5,13.569267985200469,4.12577966181473,33.596783494650275,2.1821257382141246,28.655294322316973,1.1723182201288065,1.5000000000000001e-4,14,33.5
7,1.1695445824370929e-4,1.5625920041419114e-6,16.42454869330995,0.08577672351221455,33.260824297448345,0.01900910002709147,28.903014148387477,0.018587283293808068,1e-4,15,33.5
9,8.951632614770483e-5,5.1447209024417455e-5,-1.9663428445287814,8.591295759145149,38.44717430130129,6.226242815456792,30.567232660014334,4.288790793242248,8e-5,-4,39.5
11,3.2532035888799895e-4,7.010186240994008e-5,14.010834176670803,1.456108674077407,30.087719948082785,0.5359285769356745,25.988312927881758,0.4497120196361437,1.6e-4,8,30.5
12,2e-5,1.424514714960666e-5,-3,13.473325854485022,30.5,2.552863320938702,24.117566071606575,1.4407655995881181,2e-5,-3,30.5
16,8.865663719395138e-5,7.689613551151522e-6,12.848483179641295,0.5227424891865149,34.48989054608938,0.7204321663562843,29.238558827289886,0.5077365152749881,9e-5,13,34.5
17,5.826759792934818e-4,1.7542024067671944e-5,17.678839907544805,0.12702685456144178,30.226047418286964,0.03790315021930763,26.81793015503654,0.03481006287481756,4.8000000000000007e-4,17,30.5
