study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169370872774e-5,8.497647450876885e-6,3.351749959715502,1.3122702216543976,33.51246940618235,0.44863377541799704,27.167185927051946,0.3444136425545591,8e-5,4,33.5
2,3.5604092550327414e-5,4.682427948139524e-6,10.701335377343408,0.8394999488609632,36.094494718450534,1.3899373268053243,30.176374465696135,1.0267440694523597,4e-5,12,35.5
3,3.103646981969373e-4,2.5145709974533195e-5,12.69153265773917,0.12803959026360323,28.495516921346404,0.7178623073316797,24.508976851428095,0.5583259699373931,3.2e-4,13,28.5
4,8.133105111221408e-5,2.0377825817272626e-5,8.794887358589177,1.7039169515519712,37.21580606452134,3.1196027283521612,30.79862333652229,2.309927444520503,1.1e-4,11,34.5
5,2.4375889228550867e-4,1.61326656902987e-5,5.526272810297974,0.3944973635050919,33.00048196007609,0.844842108350865,27.01597391737483,0.6372296519083127,2.6000000000000003e-4,6,32.5
6,1.4087453954865625e-4,6.983527128304587e-5,13.569268166159691,4.125779833417023,33.59678340367917,2.182126040654468,28.655294281392422,1.1723183781080715,1.5000000000000001e-4,14,33.5
7,1.1695445820301622e-4,1.5625920277707594e-6,16.4245486919184,0.0857767252801544,33.26082429773113,0.019009099953153023,28.903014148343555,0.018587283391075925,1e-4,15,33.5
9,8.951634254312416e-5,5.1447203631273855e-5,-1.9663400274687688,8.591293421825927,38.44717255012052,6.226239115478328,30.567231523712962,4.288788040226648,8e-5,-4,39.5
11,3.253203515740744e-4,7.010186245605213e-5,14.010834023729908,1.4561087380408015,30.087719960051352,0.5359286210066635,25.988312909297612,0.44971204899516093,1.6e-4,8,30.5
12,2e-5,1.4245146729040361e-5,-3,13.473325518324518,30.5,2.5528632261623923,24.117566071606575,1.4407655846496306,2e-5,-3,30.5
16,8.865663964431745e-5,7.68961379706885e-6,12.848483334512656,0.5227424774852155,34.48989033411323,0.7204321652485803,29.2385586853963,0.5077365129928847,9e-5,13,34.5
17,5.826759792932047e-4,1.754202416942061e-5,17.678839907542518,0.1270268555363248,30.226047418287077,0.037903150289634244,26.817930155036134,0.03481006289609619,4.8000000000000007e-4,17,30.5
18,1.337290423358969e-4,5.215124325246964e-6,16.1906066789392,0.3175981310662244,39.02732174598096,0.1992272712448767,33.359702894806844,0.13159461731058578,1.5000000000000001e-4,17,38.5
19,3.199763275033568e-4,6.203807234033131e-5,19.11379769183783,0.6940700635585666,28.985378939506152,0.6215427519908812,26.19741695697187,0.414043206371278,2e-4,18,30.5
20,9.201602130383675e-5,1.42209986026481e-5,8.428229835520753,1.084957707875734,28.18368586040357,0.6056086468498276,23.573238290667636,0.40021482214541165,5e-5,4,30.5
22,1.6643592726850776e-4,3.4874509065989006e-6,8.747806797161395,0.11362797081551182,33.690449567109575,0.2227048391013237,27.98916295184646,0.1709052795945817,1.7e-4,9,33.5
23,7.334487591537598e-5,5.928499959786312e-6,8.974273471774042,0.881072249588394,34.07733693333179,0.26812650984230363,28.32820206488865,0.18775980487551197,6e-5,6,34.5
24,8.396112666168353e-5,5.347793523668821e-6,6.266309108472806,0.442001295742184,45.60310980197087,1.5146254998006372,37.166806698572685,1.1650644491207893,9e-5,7,44.5
25,2.9215132357269063e-5,7.354509847449918e-6,1.5235070873776946,4.1491495085645065,29.17909061820319,0.585367329226739,23.50072693820739,0.2808017506975162,3.0000000000000004e-5,3,29.5
27,2.540609989964818e-4,1.1619438131833543e-5,16.964007840659757,0.14285437410496313,33.49529164284552,0.3256990814535096,29.187562377185042,0.23891736619231221,2.5000000000000006e-4,17,33.5
28,1.0920473086875395e-4,8.43347483527436e-6,15.373844578936257,0.36878374527476954,34.38325743405532,0.4179149719344348,29.58369348516044,0.2913092593265883,8e-5,14,35.5
