study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169163753774e-5,8.49764804321096e-6,3.3517496241784692,1.3122703607721473,33.51246944656066,0.4486338137662708,27.16718592124904,0.34441366926533823,8e-5,4,33.5
2,3.560409184783851e-5,4.682428031678763e-6,10.701335260609467,0.8394999881267633,36.094494892873826,1.3899373908251293,30.1763745868615,1.026744116063405,4e-5,12,35.5
3,3.103646982055479e-4,2.5145709926095633e-5,12.691532657709905,0.12803959036073723,28.495516920965827,0.7178623052951,24.508976851125688,0.5583259683645004,3.2e-4,13,28.5
4,8.133105393375111e-5,2.0377823548177378e-5,8.794887607829073,1.7039166889272954,37.21580569496075,3.119602238995753,30.7986230762363,2.309927090708656,1.1e-4,11,34.5
5,2.437588921957783e-4,1.6132666052500694e-5,5.526272806829373,0.39449738536665063,33.000481959210944,0.8448421081442431,27.015973916255223,0.6372296493202281,2.6000000000000003e-4,6,32.5
6,1.408745344266916e-4,6.98352701717928e-5,13.569267865114156,4.125780047406885,33.59678354941497,2.182126068752742,28.65529434507588,1.172318391082299,1.5000000000000001e-4,14,33.5
7,1.1695445705773775e-4,1.5625920498389732e-6,16.424548635774848,0.08577672868298707,33.26082430351735,0.01900909986480504,28.903014142210225,0.018587283648211616,1e-4,15,33.5
9,8.95163030258464e-5,5.144722010859948e-5,-1.9663467928583735,8.591302515741372,38.44717680227511,6.22624560155167,30.56723428986802,4.2887925464723535,8e-5,-4,39.5
11,3.2532035518461835e-4,7.010186126889198e-5,14.01083410148474,1.4561086757202377,30.087719955303964,0.5359286056055719,25.988312919787308,0.4497120370196402,1.6e-4,8,30.5
12,2e-5,1.4245146753343278e-5,-3,13.473325539127714,30.5,2.552863230408445,24.117566071606575,1.4407655852205197,2e-5,-3,30.5
16,8.865663840938733e-5,7.689614136682407e-6,12.84848325602786,0.5227425181705849,34.48989044049632,0.7204321926413696,29.238558756484547,0.5077365287320996,9e-5,13,34.5
17,5.826759792934519e-4,1.754202387558388e-5,17.67883990754435,0.1270268544536505,30.226047418287152,0.03790315018659724,26.817930155036585,0.034810062874632015,4.8000000000000007e-4,17,30.5
18,1.3372904193790163e-4,5.215124293784856e-6,16.190606656633044,0.31759813016386035,39.02732175744273,0.19922727125934922,33.359702899980896,0.13159461765577565,1.5000000000000001e-4,17,38.5
19,3.1997632734092e-4,6.203807248462177e-5,19.113797689765185,0.694070065786443,28.985378940468674,0.621542754450608,26.19741695721233,0.41404320829671665,2e-4,18,30.5
20,9.201602123929873e-5,1.422099889141016e-5,8.428229828336624,1.0849577394172039,28.183685861412656,0.6056086547079255,23.5732382904121,0.4002148243203843,5e-5,4,30.5
22,1.664359270915525e-4,3.487450938262726e-6,8.747806794594675,0.11362797252420825,33.690449578131144,0.22270483836985133,27.989162960245533,0.17090527890810153,1.7e-4,9,33.5
23,7.334487445603473e-5,5.928500207733601e-6,8.974273234191687,0.8810723207789849,34.077336960843404,0.26812652215424787,28.328202053436154,0.1877598088195252,6e-5,6,34.5
24,8.39611291098547e-5,5.347793233206137e-6,6.266309295727342,0.4420012475631307,45.60310912175343,1.5146253321504242,37.16680617761368,1.165064320428395,9e-5,7,44.5
25,2.9215130968200105e-5,7.354508889660511e-6,1.5235062988781216,4.1491497958297066,29.179090710122082,0.5853671774166822,23.500726927523523,0.2808018021992637,3.0000000000000004e-5,3,29.5
27,2.540609989991614e-4,1.1619438479103451e-5,16.964007840690073,0.14285437826424494,33.49529164278972,0.3256990856579901,29.187562377147678,0.23891736860803237,2.5000000000000006e-4,17,33.5
28,1.0920473078870091e-4,8.433474585354634e-6,15.373844575253084,0.3687837411180696,34.38325743717303,0.4179149692945121,29.58369348693848,0.2913092581071741,8e-5,14,35.5
29,2.1231633390341177e-4,9.745410896935476e-5,16.928134330415105,3.0115227511682745,36.50898912900983,0.8015721953920597,31.521415591079155,0.6919689899324691,2.1e-4,17,36.5
30,1.6074482021762608e-5,2.2784216292790506e-5,16.714301003772842,2.148909543457872,77.80814097557057,121.34936530718863,64.16822283993628,96.38572785511172,3.0000000000000004e-5,18,46.5
31,6.999702805374211e-5,1.7495192966877292e-6,8.794160004668598,0.34180309882205484,41.296027268771915,0.1067158368746612,34.046656625793005,0.07858387350538033,7.000000000000001e-5,9,41.5
32,8.299037114604246e-5,2.3185863559102196e-5,11.121164412091069,2.1340875682322684,43.5325030364506,4.113498174871285,36.14034460428809,3.029483937331551,9e-5,12,42.5
33,1.862296481866757e-4,1.1628332614835153e-5,13.015538303633479,0.3360781624080713,35.14441383928856,0.5150057425855249,29.781030958730287,0.37910588304476645,2.2e-4,14,34.5
