study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169256069748e-5,8.497648407362301e-6,3.351749754458337,1.312270343378568,33.512469423408966,0.44863383492893877,27.167185917528194,0.3444136830469551,8e-5,4,33.5
2,3.560409195596769e-5,4.682428057946446e-6,10.701335284321267,0.8394999817831214,36.09449488056458,1.3899373990035488,30.176374580575946,1.026744124108023,4e-5,12,35.5
3,3.1036469797899474e-4,2.5145709620950523e-5,12.691532657151129,0.12803959000230908,28.495516925372065,0.7178623086486164,24.508976854467356,0.5583259710313265,3.2e-4,13,28.5
4,8.133104562145968e-5,2.0377825564910726e-5,8.794886943409534,1.7039170706796085,37.21580688030963,3.119603289054133,30.79862392936302,2.309927880875675,1.1e-4,11,34.5
5,2.4375889451673757e-4,1.6132665883327973e-5,5.526272864897043,0.39449736912461475,33.00048185852378,0.8448420870195867,27.015973843100674,0.6372296335722402,2.6000000000000003e-4,6,32.5
6,1.4087453654655987e-4,6.983527600424444e-5,13.569267993302434,4.125780264405352,33.59678349185218,2.182126154544189,28.655294321485343,1.17231840894981,1.5000000000000001e-4,14,33.5
7,1.1695445777534863e-4,1.5625920319799156e-6,16.42454867123856,0.08577672605593482,33.260824299976285,0.01900909988344125,28.903014146172715,0.01858728343243003,1e-4,15,33.5
9,8.95163340210614e-5,5.1447199944571876e-5,-1.9663414684509457,8.591293654500117,38.44717348758388,6.226240184843497,30.567232138306895,4.2887889014424925,8e-5,-4,39.5
11,3.25320359312851e-4,7.010186228243351e-5,14.010834182451644,1.4561086720440672,30.08771994248797,0.5359285595434602,25.98831292457934,0.4497120097793211,1.6e-4,8,30.5
12,2e-5,1.4245146701484051e-5,-3,13.473325470765463,30.5,2.552863242851228,24.117566071606575,1.4407655892112736,2e-5,-3,30.5
16,8.865663723800353e-5,7.689613395090416e-6,12.848483177100523,0.522742485766082,34.48989053556418,0.7204321552789725,29.238558818590377,0.5077365073399307,9e-5,13,34.5
17,5.82675979293686e-4,1.7542023716470376e-5,17.678839907545626,0.12702685248592407,30.226047418287,0.037903150164412244,26.817930155036738,0.034810062712074735,4.8000000000000007e-4,17,30.5
