study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169211580751e-5,8.497648102755547e-6,3.3517497002443304,1.3122703498900898,33.512469434615454,0.4486337994161619,27.167185920333292,0.34441365680882285,8e-5,4,33.5
2,3.56040918890971e-5,4.682428123994375e-6,10.701335263503513,0.8394999973819336,36.0944948803906,1.3899374254861316,30.17637457739051,1.0267441419261127,4e-5,12,35.5
3,3.103646980809353e-4,2.5145710100233203e-5,12.691532657448438,0.12803959882701313,28.495516923315634,0.7178622758203023,24.508976852914266,0.5583259452278025,3.2e-4,13,28.5
4,8.13310404797105e-5,2.0377826607699256e-5,8.794886520133222,1.703917286853547,37.21580756938861,3.119603905756127,30.79862442029988,2.309928347200757,1.1e-4,11,34.5
5,2.4375889230714894e-4,1.6132664967388557e-5,5.5262728115293624,0.3944973503936614,33.000481959568475,0.8448420904334488,27.01597391712219,0.6372296392467002,2.6000000000000003e-4,6,32.5
6,1.408745258189788e-4,6.983526449796919e-5,13.569267364141464,4.125780163440785,33.59678379990527,2.182126209419146,28.655294457307708,1.172318512234392,1.5000000000000001e-4,14,33.5
7,1.1695445742441785e-4,1.5625920285811865e-6,16.42454865374389,0.08577672652241311,33.26082430172307,0.0190090999034063,28.903014144217916,0.018587283488423777,1e-4,15,33.5
9,8.951633926994325e-5,5.1447184518576624e-5,-1.9663405920048576,8.591291377835548,38.447172895666306,6.226237057660723,30.567231747116182,4.28878667286661,8e-5,-4,39.5
11,3.2532035496015186e-4,7.010186336779929e-5,14.010834096287795,1.4561087204634813,30.087719956551442,0.5359286071746946,25.988312919810607,0.4497120397553129,1.6e-4,8,30.5
12,2e-5,1.424514686602379e-5,-3,13.473325611608837,30.5,2.5528632715776762,24.117566071606575,1.4407655930650634,2e-5,-3,30.5
16,8.865664024235617e-5,7.689613406240466e-6,12.848483376038185,0.5227424596324176,34.489890288601714,0.7204321108113916,29.23855865626943,0.5077364746356442,9e-5,13,34.5
