study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169236859589e-5,8.497648173877501e-6,3.3517497305753086,1.3122703614696911,33.512469430035054,0.44863379511846313,27.16718592011418,0.3444136565767358,8e-5,4,33.5
2,3.560409214506683e-5,4.682427938539531e-6,10.701335305421578,0.83949997629462,36.094494813805184,1.3899373379300388,30.176374530748944,1.0267440760391924,4e-5,12,35.5
3,3.1036469831361146e-4,2.5145709747489998e-5,12.691532657860964,0.12803959033780568,28.495516919200924,0.7178623032931329,24.508976849774264,0.558325966800113,3.2e-4,13,28.5
4,8.133104391515252e-5,2.0377825337615523e-5,8.79488683338402,1.7039170714689984,37.21580714937243,3.119603398551545,30.798624128535117,2.3099279709755445,1.1e-4,11,34.5
5,2.4375889407679625e-4,1.613266554292018e-5,5.526272855862931,0.39449737320236244,33.000481883342545,0.8448420763311717,27.015973861786193,0.6372296256578611,2.6000000000000003e-4,6,32.5
6,1.4087453564836318e-4,6.983526750761843e-5,13.569267944777433,4.125779879595338,33.59678352154443,2.1821259457396045,28.655294336617764,1.1723183291318067,1.5000000000000001e-4,14,33.5
7,1.1695445793557941e-4,1.562592038588689e-6,16.424548679368193,0.08577672724166929,33.260824299228396,0.019009099921483183,28.9030141471306,0.018587283559481704,1e-4,15,33.5
9,8.951632718389455e-5,5.1447197178220234e-5,-1.9663426493217828,8.591294829108952,38.44717420999835,6.2262402951236115,30.567232605305655,4.288788945366693,8e-5,-4,39.5
11,3.253203500718482e-4,7.010186196262134e-5,14.010833996290396,1.4561087197794547,30.087719968670502,0.5359286551038468,25.988312911003572,0.4497120676870745,1.6e-4,8,30.5
12,2e-5,1.4245146122006947e-5,-3,13.473324974521892,30.5,2.552863141956893,24.117566071606575,1.440765575865224,2e-5,-3,30.5
16,8.865663832862105e-5,7.689613218460331e-6,12.848483247103315,0.5227424631058526,34.48989044253148,0.7204321309045963,29.238558756644316,0.5077364911048795,9e-5,13,34.5
17,5.826759792935465e-4,1.754202389154473e-5,17.678839907545854,0.12702685448368137,30.226047418287315,0.037903150279952884,26.817930155037025,0.034810062823465805,4.8000000000000007e-4,17,30.5
18,1.3372904159562415e-4,5.215124496563162e-6,16.190606636985745,0.3175981409363686,39.027321767518885,0.19922727593536496,33.35970290452301,0.1315946194762691,1.5000000000000001e-4,17,38.5
19,3.1997632722200684e-4,6.203807106650067e-5,19.113797687918858,0.6940700631319524,28.98537894097777,0.6215427406863925,26.197416957165114,0.41404320097100183,2e-4,18,30.5
20,9.201602110628493e-5,1.4220999268922771e-5,8.428229820167106,1.0849577646026516,28.183685866042364,0.605608660957917,23.573238292881136,0.4002148260966387,5e-5,4,30.5
22,1.664359266036137e-4,3.4874508710274378e-6,8.747806779914127,0.11362796910427081,33.69044960259121,0.22270484036438368,27.98916297763207,0.17090528087802428,1.7e-4,9,33.5
23,7.334487621607084e-5,5.9285000464403754e-006,8.974273508403387,0.8810722410851236,34.077336921201066,0.26812651572653373,28.32820206038745,0.18775980615899757,6e-5,6,34.5
24,8.396112565313123e-5,5.347792941859978e-6,6.26630902318335,0.4420012426269903,45.60311007211112,1.5146254155404406,37.16680690416482,1.1650643891968107,9e-5,7,44.5
