study,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Value,Topt_se,a,Tmin,Tmax
1,7.439169291492207e-5,8.497647948139506e-6,3.35174982719597,1.312270338050862,33.5124694201181,0.4486337853179741,27.16718592315224,0.3444136505869791,8e-5,4,33.5
2,3.5604092231109055e-5,4.682428034628991e-6,10.701335325582372,0.8394999802699072,36.09449479831417,1.389937348002265,30.176374521421575,1.0267440834728763,4e-5,12,35.5
3,3.1036469805193764e-4,2.5145710131490264e-5,12.691532657393143,0.12803959903341433,28.495516924143473,0.7178622742558081,24.508976853550926,0.5583259440558132,3.2e-4,13,28.5
4,8.13310537403514e-5,2.0377826348748253e-5,8.794887581949316,1.7039169229356688,37.21580570951806,3.1196025563810204,30.79862308431542,2.309927307694203,1.1e-4,11,34.5
5,2.4375889336336262e-4,1.6132665570422317e-5,5.526272837676923,0.39449736494572396,33.00048191337723,0.8448420851867944,27.01597388350097,0.6372296333367842,2.6000000000000003e-4,6,32.5
6,1.4087452553684005e-4,6.983527397088179e-5,13.56926734719844,4.125780563274496,33.59678380733318,2.182126593263617,28.655294460284193,1.1723187058531177,1.5000000000000001e-4,14,33.5
7,1.1695445738895013e-4,1.5625920113451534e-6,16.424548651057957,0.08577672707958296,33.26082430184081,0.01900909981133976,28.903014143801123,0.018587283541185672,1e-4,15,33.5
9,8.95163309624294e-5,5.14471850068305e-5,-1.9663420084585361,8.59129222580108,38.447173797892766,6.226238834184221,30.567232335827974,4.288788015475602,8e-5,-4,39.5
11,3.253203618494674e-4,7.010186084947234e-5,14.010834235138015,1.4561086386140847,30.087719942630716,0.5359285542897423,25.9883129343035,0.4497120055852957,1.6e-4,8,30.5
12,2e-5,1.424514685452338e-5,-3,13.47332560216814,30.5,2.552863269222718,24.117566071606575,1.4407655925280747,2e-5,-3,30.5
16,8.865663764992776e-5,7.689613813661186e-6,12.84848321259656,0.5227425073878992,34.489890513161214,0.7204321755046619,29.23855880668689,0.5077365183446039,9e-5,13,34.5
17,5.826759792935465e-4,1.7542023891517134e-5,17.678839907545854,0.12702685448252315,30.226047418287315,0.037903150280521256,26.817930155037025,0.03481006282363174,4.8000000000000007e-4,17,30.5
18,1.337290423220801e-4,5.215124445517595e-6,16.19060667796696,0.3175981377168763,39.02732174517063,0.1992272723231921,33.35970289400552,0.13159461735991865,1.5000000000000001e-4,17,38.5
19,3.199763290426089e-4,6.203807189492552e-5,19.113797707125087,0.6940700593833441,28.985378926981863,0.6215427462323716,26.19741695112691,0.4140432023815627,2e-4,18,30.5
20,9.201601964419352e-5,1.4220999055666252e-5,8.428229705686464,1.084957784888452,28.18368591059076,0.6056086773677165,23.57323831137005,0.4002148365759382,5e-5,4,30.5
22,1.6643592716160093e-4,3.4874509377209515e-6,8.747806797825618,0.11362797242981128,33.690449576993736,0.22270483921456496,27.989162959792576,0.1709052795056947,1.7e-4,9,33.5
23,7.334487413674643e-5,5.9284998564242165e-6,8.974273206113361,0.8810722827055725,34.07733697688149,0.2681265172147711,28.32820206224003,0.18775980683974128,6e-5,6,34.5
24,8.396112579658969e-5,5.34779328288376e-6,6.266309028923119,0.4420012837853743,45.60311001645082,1.514625478271947,37.16680686039529,1.1650644342437446,9e-5,7,44.5
25,2.9215119059835633e-5,7.354506044322321e-6,1.5234995288899529,4.149151328556715,29.179091492038655,0.5853674117486998,23.50072682996144,0.2808018801528938,3.0000000000000004e-5,3,29.5
